Tourist_ID,Reservation_ID,passport_number,name,email,phone-number,credit_card,Age,workclass,marital-status,occupation,education,street_address,zipcode,gender,Modes_of_Travel,Combined_Date,Year,Month,Income_USD,arrivals_by_region,Hobby,payment_preferences,Cuisine,Preferred_Travel_Seasons,Frequency_of_Travel,package_types,package_cost,package_price,profit,Transportation_Mode,Event_Type,Room_Preferences,Hotel_Type,Location,Total_Spendings,Subscribed_to_Loyalty_Program,Visited_attraction,Visitor_thoughts,Travel_type,Review,cluster,Num_of_Visits
1809,809,WBM1SDNIV,Ashley Morgan MD,AshleyMD@yandex.com,403-040-8855,************1676,44,State-gov,Divorced,Adm-clerical,HS-grad,04647 Brian Bypass Apt. 952,50941,Female,Air,2022-01-28,2022,Jan,<=50K,Europe,Reading,Bank Transfer,Thai,Summer,Rare,Premium,2500,3100,600,Bus,Other,Double,Budget,Al Khor,3098,False,City Centre,The Never Ending Renovation,Family,"As soon as we enter the Parking 1 of the mall, I felt sadness because it was not well illuminated, It was very dark. We roam around from top to bottom, saw may shop closed, under renovation and some are already in closing sale. Luckily we found the Dollar Plus bought some cheap items and when for grocery in Carrefour and finally when eating in Pizza hut.I remember the glory days of the mall. The ice skating rink are full of kids, the moviegoers are waiting in the food court to watch their much awaited movies, the shops are full of people, the long queue  waiting for taxi and the voices of kids shouting in the Fun City. Thumbs up please. Thanks.",,4
1810,810,KVPR3EHIE,Barry Green,,374-933-0251,************1472,23,Self-emp-not-inc,Married-civ-spouse,Craft-repair,Some-college,9442 Eric Grove,74441,Male,Air,2022-02-04,2022,Feb,>50K,Europe,Playing musical instruments,Credit Card,Italian,Spring,Rare,Basic,300,500,200,Car,Championship event,Single,Mid-Range,Al Rayyan,5582,True,City Centre,Handy and Interesting Shopping Mall,Family,"It is like any other Mall I can say but it is handy enough, not luxury brands but you can find anything and also if you have free time you can have lunch or a drink in any of the restaurants there. We usually got to the Carrefour for some groceries if we were in the area, the parking is free anyway, and there is a cinema too and an Ice Rink, even a Barber’s shop, and money exchange.",,6
1811,811,UC817UR6P,Terry Thomas,TerryThomas41@hotmail.com,,************2532,46,Private,Never-married,Prof-specialty,Prof-school,09489 Owen Bridge,83349,Male,Air,2022-02-01,2022,Feb,<=50K,Europe,Hiking,Bank Transfer,Mexican,Autumn,Occasional,Basic,300,500,200,Bus,Football event,Suite,Mid-Range,Al Wakrah,22733,True,City Centre,Decent mall,Friends,"If need to go to Carrefour hypermart, or to dine or for Cinema, this is a place for you. Just a basic mall with all the facilities. If you are around this area, worth the visit to run an errand.",,0
1812,812,YUFLZK49O,Leslie Stout,,647-572-3297,************9011,31,Private,Never-married,Tech-support,Assoc-voc,66803 Bradley Bridge Apt. 003,23188,Male,Air,2022-02-22,2022,Feb,<=50K,Europe,Swimming,Bank Transfer,Other,Summer,Occasional,Standard,700,1000,300,Metro,Championship event,Double,Luxury,Doha,21513,False,City Centre,Just another Mall,,"Just not the same as it used to be many stores closed and a lot of empty space, the places that are open are ok but need a bit more variety.",,0
1813,813,M5MZKHLTL,Brandon Anderson,Brandon_A@yahoo.com,957-743-1826,************7739,21,Local-gov,Married-civ-spouse,Protective-serv,Some-college,646 Paula Gardens,68411,Male,Air,2022-02-02,2022,Feb,<=50K,Europe,Cycling,Bank Transfer,Thai,Spring,Occasional,Basic,300,500,200,Metro,Doha Expo,Suite,Budget,Al Daayen,8613,True,City Centre,Texas road house,Couples,Amazing deals on steak and amazing staff and mall ambiance.Me and my fiance did some shopping and we love cold stone,,2
1814,814,GF5AS5M5L,Stephanie Bradford,,826-081-9737,************5727,61,Private,Married-civ-spouse,Craft-repair,HS-grad,,38323,Male,Air,2022-02-03,2022,Feb,>50K,Europe,Painting,PayPal,Thai,Winter,Occasional,Premium,2500,3100,600,Car,Doha Expo,Double,Budget,Umm Salal Mohammed,6009,True,City Centre,The Best Shopping Mall,Family,"Great shopping mall,Best place for shopping in heart of Doha. Majority of well known brands are there, also Carrefour",,1
1815,815,7V4DII7M9,Dustin Taylor,DTaylor@mail.com,105-980-8487,************6105,71,Self-emp-not-inc,Married-civ-spouse,Farming-fishing,HS-grad,1097 Todd Gateway Suite 495,93182,Male,Air,2022-02-23,2022,Feb,<=50K,Europe,Painting,Credit Card,French,Winter,Occasional,Basic,300,500,200,Bus,Other,Double,Budget,Al Daayen,19057,True,City Centre,Welcome Experience,Solo,Mall has all the things you would expect and adjacent to very nice hotels. Within walking distance of the Corniche and the West Gate mall.,,5
1816,816,FWYXM2D2T,Maria Jones,Maria.Jones@gmail.com,302-131-5057,************4306,42,Private,Married-civ-spouse,Exec-managerial,Bachelors,37735 Eric Knoll,62556,Male,Air,2022-02-17,2022,Feb,>50K,Europe,,Bank Transfer,Japanese,Winter,Occasional,Premium,2500,3100,600,Bus,Doha Tour,Single,Budget,Madinat ash Shamal,5895,False,City Centre,Customer service,Solo,In city centre mall Carrefour I bought a phone and I gave to them for repair two time and still same,,2
1817,817,1GY93JT7G,Ronald West,,798-960-1110,************4636,27,,Married-civ-spouse,,Some-college,57358 Johnson Cape,72996,Male,Air,2022-02-09,2022,Feb,<=50K,Europe,Swimming,Bank Transfer,Japanese,Autumn,Frequent,Standard,700,1000,300,Car,Championship event,Suite,Luxury,Al Wakrah,12748,False,City Centre,Lots of shops,Couples,They should have more outside seatings and some point of interest.Good for shopping but no fun activities.,,5
1818,818,P3CR0Y8ZJ,Bryce Burch,Bryce.B24@mail.com,,,21,State-gov,Never-married,Other-service,Some-college,2984 Stephen Centers,31693,Female,Air,2022-02-15,2022,Feb,<=50K,Europe,Swimming,Credit Card,Other,Autumn,Frequent,Premium,2500,3100,600,Bus,Doha Tour,Double,Luxury,Doha,22391,False,City Centre,Been to mall,Friends,"I been to this mall multiple time since 2017 one of the oldest mall in qatar full with brands nice place for shopping, restaurant, parking",,2
1819,819,N6MCXN6QK,Joseph Webster,Joseph.Webster@zoho.com,656-379-6102,************7315,21,Private,Never-married,Farming-fishing,Preschool,,18501,Male,Air,2022-02-11,2022,Feb,<=50K,Europe,Gardening,Bank Transfer,Thai,Winter,Frequent,Premium,2500,3100,600,Car,Football event,Single,Budget,Madinat ash Shamal,4441,False,City Centre,Strange mall,,"I don't usually have time to mall Surf when in Doha but with a late flight on a Thursday I had exactly that time. Its safe to say its a mall of 2 halves , half of it not finished and with a disused ice rink at its heart. Although the open part is very impressive and the food outlets are very good as is the in mall supermarket (where I found Jordan Dates )",,2
1820,820,C82519BPM,Barbara Morris,Barbara_M70@protonmail.com,,************1750,28,Local-gov,Divorced,Prof-specialty,Bachelors,030 Jeffrey Grove Suite 266,10681,Female,Air,2022-02-15,2022,Feb,<=50K,Europe,Cooking,PayPal,Mexican,Winter,Frequent,Standard,700,1000,300,Bus,Other,Suite,Luxury,Madinat ash Shamal,9684,True,City Centre,Almost empty place,,Nice place but lots of empty space and empty movements. It's hard to find a cafe when you're inside. We didn't enjoy it there.,,3
1821,821,WRC7VB0XB,Jessica Armstrong,Armstrong_Jessica@att.com,388-355-5572,************9685,27,Local-gov,Never-married,Prof-specialty,Assoc-acdm,695 Matthew Corner,32582,Female,Air,2022-02-12,2022,Feb,<=50K,Europe,Cooking,Credit Card,French,Spring,Frequent,Basic,300,500,200,Car,Football event,Double,Luxury,Al Wakrah,21177,True,City Centre,The place to shop,,"Big Carrefour with food, clothing and white goods.Good butchery and fish sections.  Excellent bakery with the best french baking in town at good prices.As you would expect from a large shopping mall, full range of shops.Brilliant Homecare shop and expensive barber in basement.",,6
1822,822,1F2UV8ZVO,Michael Roberson,Michael.Roberson@comcast.net,516-864-3611,************9711,32,Private,Never-married,Other-service,Some-college,77933 Holden Inlet Suite 599,92416,Female,Air,2022-02-04,2022,Feb,<=50K,Europe,Hiking,Credit Card,Thai,Autumn,Occasional,Basic,300,500,200,Bus,Doha Tour,Suite,Budget,Doha,25908,False,Al Hazm,The architectural desert rose,Couples,I would say WOW after visiting this place. How so gorgeous and luxury in this place. Even the air absorbs the scent of the wealth. The chilling melody will soothe your nerves. Your eyes will get rest from what you will behold in here.    This place will be pleasing for those who adore the purity and beauty of modern architectural wonders. Even you will forget that are you walking in the open Mall.   It's located far from the center. You must reach Alhazm better by taxi.   Entrance is free.   First time here I felt the warmth of the bonfire. The bonfire is heating the local Arabic kettles for guests who sitting and waiting for their order.   So you must visit this place if you are in Doha.,,4
1823,823,23P5PKWRB,Alec Woods,,,************2581,47,Private,Divorced,Handlers-cleaners,HS-grad,94304 Davis View,54436,Male,Air,2022-02-02,2022,Feb,<=50K,Europe,Photography,Credit Card,Other,Autumn,Rare,Standard,700,1000,300,Car,Concert,Suite,Mid-Range,Al Wakrah,19539,True,Al Hazm,It is one of the most famous and prestigious commercial mall in Qatar,Couples,"It is one of the most famous and prestigious commercial mall in Qatar, and includes many high-end cafes and restaurants. The mall is distinguished by being open and with air conditioning to cool the atmosphere and reduce the air temperature, especially in the summer.",,1
1824,824,TKC4EPT4M,Jesus Dorsey,Jesus.D@hotmail.com,898-234-3246,************5196,22,Private,Never-married,Exec-managerial,Assoc-acdm,524 Ross Street Apt. 342,82557,Male,Air,2022-02-10,2022,Feb,<=50K,Europe,Hiking,Credit Card,Italian,Autumn,Frequent,Basic,300,500,200,Bus,Doha Expo,Single,Budget,Madinat ash Shamal,14879,True,Al Hazm,Taj Mahal of Doha,Family,"This is not a shopping mall, it is a monument. It is the Taj Mahal of Doha,Qatar . It is highly recommended for a visit",,1
1825,825,ZMS8709FB,Adam Lyons,Adam.L@comcast.net,257-582-0551,************2026,56,Private,Married-civ-spouse,Tech-support,HS-grad,5680 Smith Plains Apt. 132,80794,Male,Air,2022-02-11,2022,Feb,<=50K,Europe,Hiking,PayPal,Other,Winter,Rare,Standard,700,1000,300,Metro,Concert,Suite,Mid-Range,Madinat ash Shamal,26621,True,Al Hazm,Golden mall with a rust inside,Family,"Luxurious mall maintaing by hard working poor staffs where management treating employees like a rug. I went to the mall and accidentally I enter the staffs washroom, I felt very irritated and it's just so disgusting what i saw it's fully of dirt and smell. How come luxurious mall having such like that I feel very bad to the employees.",,0
1826,826,XHEFCR50S,Billy Waller,Waller.Billy@xfinity.com,785-171-9796,,20,Private,Married-civ-spouse,Other-service,HS-grad,70093 Fischer Flats Suite 924,82646,Female,Air,2022-02-03,2022,Feb,<=50K,Europe,Painting,PayPal,Japanese,Autumn,Rare,Premium,2500,3100,600,Car,Exhibition,Suite,Mid-Range,Doha,28900,True,Al Hazm,Amazing place,Family,The most luxurious mall I have ever seen! Dessert and coffee were great too at NOIR. I wish to visit again.,,0
1827,827,ZKU2Y57MA,Denise Johnson,DJohnson92@comcast.net,,************4497,30,Private,Never-married,Sales,Some-college,7362 Wilson Port,70867,Female,Air,2022-02-27,2022,Feb,<=50K,Europe,Hiking,Credit Card,Chinese,Autumn,Rare,Basic,300,500,200,Car,Festival,Single,Budget,Al Rayyan,3432,True,Al Hazm,Nothing open.  Has this place closed down?,Couples,Went by Uber to this mall at 14:00 on a Wednesday hoping for lunch.  Absolutely nothing open.  Complete waste of time journeying there.  Nothing on their website about being closed.  This is really appealing customer service.,,6
1828,828,WCDPY867O,Brenda Adams,Adams.Brenda@outlook.com,,************5186,22,Private,Never-married,Other-service,Some-college,91034 Moore Harbor Apt. 992,95052,Female,Air,2022-02-17,2022,Feb,<=50K,Europe,Cycling,Bank Transfer,Thai,Autumn,Rare,Premium,2500,3100,600,Metro,Football event,Suite,Budget,Al Khor,4174,True,Al Hazm,Very luxurious mall,Couples,One of the most luxuries malls i ever see or experience  its all  the best Italian marble and design  it has many 5 stars restaurants and cafe and not much stores .it is unique bin design and comfort.,,2
1829,829,GRHVF4W3U,Teresa Davis,Davis_Teresa@xfinity.com,440-823-0532,************9808,28,Private,Married-civ-spouse,Craft-repair,Assoc-voc,0704 Rebecca Square Apt. 336,6589,Male,Air,2022-02-21,2022,Feb,>50K,Europe,Traveling,PayPal,Mexican,Autumn,Frequent,Basic,300,500,200,,Doha Expo,Double,Budget,Al Khor,6622,False,Al Hazm,The Best Luxury Mall In Qatar,Friends,"Best luxury Mall in Qatar, it has different types of restaurants and cafes, in addition to that it has lots of brands and especially Qatari brands.",,6
1830,830,HWNFO3SLW,Amanda Martinez,Amanda.M@gmail.com,879-495-1469,************8342,50,Private,Married-civ-spouse,Exec-managerial,Masters,,48083,Male,Air,2022-02-03,2022,Feb,>50K,Europe,Hiking,PayPal,Mexican,Spring,Frequent,Standard,700,1000,300,Bus,Workshop,Double,Mid-Range,Al Rayyan,19929,True,Al Hazm,Racist Mall,Solo,One among the most racist pace in the world.They wont allow single men to visit the mall unless you are a Qatari.The security will push you out.It is a shame this attitude still prevails in this century,,4
1831,831,SVS8B4S6P,Donald Martinez,Martinez_Donald@protonmail.com,147-430-9345,************1023,66,State-gov,Married-civ-spouse,Machine-op-inspct,HS-grad,,65320,Female,Air,2022-02-19,2022,Feb,<=50K,Europe,Playing musical instruments,PayPal,Other,Spring,Occasional,Premium,2500,3100,600,Bus,Exhibition,Suite,Budget,Al Khor,22668,True,Al Hazm,Very nice outdoor mall!,,Very nice outdoor mall with many restaurants and cafes. A lot of shops need to be opened to make the place little busy. For now I think it's only for dining.,,6
1832,832,GWTUHSV5B,Joshua Lopez,,472-422-0459,************3737,38,Private,Never-married,Other-service,Some-college,7847 Frances Springs,3562,Male,Air,2022-02-23,2022,Feb,<=50K,Europe,Swimming,Credit Card,Chinese,Spring,Occasional,Premium,2500,3100,600,Bus,Workshop,Double,Luxury,Al Khor,19665,True,Al Hazm,Elegant Mall,,"Amazing architectural beauty, marble construction with many shops, restaurants and cafes. Wonderful decoration at night. A great place to walk, dine and shop, but remember that the prices are much higher than other places in Doha.",,2
1833,833,H0IGBBWQX,Wendy Young,Wendy.Young92@protonmail.com,986-876-4404,************8516,62,Private,Married-civ-spouse,Exec-managerial,12th,108 Hawkins Lock,36810,Male,Air,2022-02-28,2022,Feb,<=50K,Europe,Reading,PayPal,Arabic,Spring,Rare,Standard,700,1000,300,Bus,Doha Tour,Suite,Luxury,Al Daayen,2043,False,Al Hazm,Just luxury brands and few restaurant,Solo,The building was very good Roman design but nothing just few luxury restaurants and only for wealthy people everything was overpriced,,5
1834,834,2411WK9BD,Wesley Mejia,Wesley_Mejia73@gmail.com,264-850-1523,************1110,36,Federal-gov,Divorced,Tech-support,Masters,9078 Thomas Square,59763,Female,Air,2022-02-01,2022,Feb,>50K,Europe,Photography,Credit Card,Mexican,Autumn,Rare,Premium,2500,3100,600,Car,Championship event,Double,Luxury,Umm Salal Mohammed,28395,True,Doha Port,Nice Area in Doha,Couples,"This area becomes very popular during cruise season and there are quite a few cafes and shops that cater to tourists. There are lots of colourful buildings and sea cans to take pictures of and look inside. There is also lots of public art in the area and there are some opportunities to make art here as well. They have a large park and will host events for the Hot Air Balloon Festival and the Kite Festival. In 2024 they will have a couple of events for the Aquatic Championship being held in Doha but it looks like the venues will be temporary.The surrounding area has lots to see with the Museum of Islamic Art, Souq Waqif and MIA Park all being nearby. There is a bus that goes out to the Doha Port area from Souq Waqif but you may want to consider using a taxi to get further in because there is lots of walking that could be done in the area. Parking is plentiful unless there is an event going on. Plan to spend a couple of hours in the area but more if there is an event in the area.",,0
